,Run,FlowCellID,Age,AssayType,AssemblyName,AvgSpotLen,Bases,BiomaterialProvider,BioProject,BioSample,BioSampleModel,Bytes,CellLine,CenterName,Consent,DataStoreFileType,DataStoreProvider,DataStoreRegion,Disease,DiseaseStage,Ethnicity,Experiment,Instrument,Isolate,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,SampleName,SampleType,Sex,SRAStudy,Tissue,CreateDate,CreateDateBatch,Version,StudyID,PatientID,AnnotationSource,CancerType,CancerTypeDetailed,CellLineSource,Characteristics,DepMapID,DiseaseOntology,DoublingTimeHrs,FractionGenomeAltered,FreezingMedium,GenomeDoublings,GeographicDistribution,GrowthMedium,Histology,HistologySubtype1,HistologySubtype2,LifeStage,Lineage,LineageMolecularSubtype,LineageSubtype,LineageSubSubtype,MutationCount,MutationRate,CellLineNickName,OncotreeCode,PathologistAnnotation,Ploidy,PrimaryTumorSite,Proteomics10PlexID,ProteomicsTMTLabel,Purity,SiteOfFinding,SiteSubtype1,SiteSubtype2,Subtype,Supplements,TMBNonSynonymous
79,SRR8615827,20190224_PRJNA523380_SRR8615827,,RNA-Seq,GCA_000001405.13,202,20132106790,RIKEN:TE-10,PRJNA523380,SAMN10987688,Human,9559038027,TE-10,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414573,Illumina HiSeq 2500,cell line,RNASeq-TE10_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE10_OESOPHAGUS,cell culture,Unknown,SRP186687,oesophagus,2019-02-24T00:15:00Z,2019-02-24,1.0,ccle_broad_2019,TE10_OESOPHAGUS,CCLE,Esophagogastric Cancer,Esophageal Squamous Cell Carcinoma,RIKEN,epithelial-like,ACH-000318,,,0.8535,,1.0,,RPMI 1640 +10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,esophagus,,esophagus_squamous,,285.0,126.1761027,TE-10,ESCC,Oesophagus:Carcinoma,2.78,Oesophagus,29.0,130n,0.99,,NS,NS,Squamous Cell Carcinoma,,9.7
80,SRR8615828,20190224_PRJNA523380_SRR8615828,58.0,RNA-Seq,GCA_000001405.13,202,19428949638,GNF,PRJNA523380,SAMN10988291,Human,9735995726,TE-11,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414572,Illumina HiSeq 2500,cell line,RNASeq-TE11_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TE11_OESOPHAGUS,cell culture,Unknown,SRP186687,oesophagus,2019-02-24T00:17:00Z,2019-02-24,1.0,ccle_broad_2019,TE11_OESOPHAGUS,CCLE,Esophagogastric Cancer,Esophageal Squamous Cell Carcinoma,GNF,,ACH-000488,,,0.5567,,1.0,,,Carcinoma,squamous_cell_carcinoma,NS,,esophagus,,esophagus_squamous,,455.0,161.0920797,TE-11,ESCC,Oesophagus:Carcinoma,2.82,Oesophagus,21.0,129c,1.0,,NS,NS,Squamous Cell Carcinoma,,15.3666666667
81,SRR8615829,20190224_PRJNA523380_SRR8615829,72.0,RNA-Seq,GCA_000001405.13,202,28152950888,NIBRI,PRJNA523380,SAMN10988370,Human,14164118813,T84,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414571,Illumina HiSeq 2500,cell line,RNASeq-T84_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,T84_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine,2019-02-24T00:58:00Z,2019-02-24,1.0,ccle_broad_2019,T84_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,NIBRI,,ACH-000381,,,0.5082,,1.0,,,Carcinoma,adenocarcinoma,NS,,colorectal,,colorectal_adenocarcinoma,,374.0,101.5163334,T84,COADREAD,Colorectal:Carcinoma,2.85,Large_Intestine,,,1.0,lung,colon,NS,Adenocarcinoma,,12.6
82,SRR8615830,20190224_PRJNA523380_SRR8615830,61.0,RNA-Seq,GCA_000001405.13,202,15976724794,ATCC:T98G,PRJNA523380,SAMN10988244,Human,8034375316,T98G,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Caucasian,SRX5414570,Illumina HiSeq 2500,cell line,RNASeq-T98G_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,T98G_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-24T00:06:00Z,2019-02-24,1.0,ccle_broad_2019,T98G_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,Glioblastoma Multiforme,ATCC,adherent fibroblast,ACH-000571,brain_cancer,37.0,0.5175,5% DMSO,1.0,,EMEM+10% FBS,Glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,,central_nervous_system,,glioma,glioblastoma,222.0,130.3439871,T98G,GBM,CNS:Glioma_HighGrade,2.84,Central_Nervous_System,,,1.0,,brain,NS,Glioblastoma,,7.5
83,SRR8615832,20190224_PRJNA523380_SRR8615832,22.0,RNA-Seq,GCA_000001405.13,202,17078171002,NIBRI,PRJNA523380,SAMN10987608,Human,8559075547,TC-71,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5414568,Illumina HiSeq 2500,cell line,RNASeq-TC71_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,TC71_BONE,cell culture,male,SRP186687,bone,2019-02-24T00:12:00Z,2019-02-24,1.0,ccle_broad_2019,TC71_BONE,CCLE,Bone Cancer,Ewing Sarcoma,NIBRI,,ACH-000424,Ewings_sarcoma,,0.3084,,0.0,,,Ewings_Sarcoma-Peripheral_Primitive_Neuroectodermal_Tumour,NS,NS,,bone,,Ewing_sarcoma,,330.0,116.191956,TC-71,ES,Bone:Sarcoma_Ewing,2.05,Bone,25.0,130c,1.0,,NS,NS,Ewings Sarcoma,,11.0
84,SRR8615835,20190224_PRJNA523380_SRR8615835,,RNA-Seq,GCA_000001405.13,202,16262860420,Unknown,PRJNA523380,SAMN10988392,Human,8677852157,LN-235,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma_Grade_IV),Unknown,Caucasian,SRX5414565,Illumina HiSeq 2500,cell line,RNASeq-LN235_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LN235_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system,2019-02-24T00:15:00Z,2019-02-24,1.0,ccle_broad_2019,LN235_CENTRAL_NERVOUS_SYSTEM,COSMIC,Glioma,Astrocytoma,,,ACH-000591,,,0.5132,,2.0,,,Glioma,astrocytoma_Grade_IV,NS,,central_nervous_system,,glioma,astrocytoma,141.0,117.8995842,LN-235,ASTR,,4.03,Central_Nervous_System,,,0.96,,brain,NS,Astrocytoma,,4.76666666667
85,SRR8615836,20190224_PRJNA523380_SRR8615836,60.0,RNA-Seq,GCA_000001405.13,202,18947728674,NIBRI,PRJNA523380,SAMN10987619,Human,10129932150,LN-229,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Caucasian,SRX5414564,Illumina HiSeq 2500,cell line,RNASeq-LN229_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LN229_CENTRAL_NERVOUS_SYSTEM,cell culture,female,SRP186687,central_nervous_system,2019-02-24T00:11:00Z,2019-02-24,1.0,ccle_broad_2019,LN229_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,Glioblastoma Multiforme,NIBRI,,ACH-000595,,,0.5836,,2.0,,,Glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,,central_nervous_system,,glioma,glioblastoma,416.0,139.4221578,LN-229,GBM,CNS:Glioma_HighGrade,3.81,Central_Nervous_System,27.0,129n,1.0,,brain,NS,Glioblastoma,,13.8666666667
86,SRR8615837,20190224_PRJNA523380_SRR8615837,,RNA-Seq,GCA_000001405.13,202,17200911252,Unknown,PRJNA523380,SAMN10988402,Human,9235771099,LN-215,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma_Grade_IV),Unknown,Caucasian,SRX5414563,Illumina HiSeq 2500,cell line,RNASeq-LN215_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,LN215_CENTRAL_NERVOUS_SYSTEM,cell culture,Unknown,SRP186687,central_nervous_system,2019-02-24T00:09:00Z,2019-02-24,1.0,ccle_broad_2019,LN215_CENTRAL_NERVOUS_SYSTEM,COSMIC,Glioma,Astrocytoma,,,ACH-000328,,,,,,,,Glioma,astrocytoma_Grade_IV,NS,,central_nervous_system,,glioma,glioblastoma,299.0,108.0220019,LN-215,ASTR,,,Central_Nervous_System,,,,,brain,NS,Glioblastoma,,10.1
87,SRR8615841,20190224_PRJNA523380_SRR8615841,63.0,RNA-Seq,GCA_000001405.13,202,17714982466,HSRRB,PRJNA523380,SAMN10988365,Human,8887758411,IM95,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (intestinal_adenocarcinoma),primary,Asian,SRX5414559,Illumina HiSeq 2500,cell line,RNASeq-IM95_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,IM95_STOMACH,cell culture,male,SRP186687,stomach,2019-02-24T00:16:00Z,2019-02-24,1.0,ccle_broad_2019,IM95_STOMACH,CCLE,Esophagogastric Cancer,Intestinal Type Stomach Adenocarcinoma,HSRRB,Adherent,ACH-000919,,40.2,0.148,5% DMSO,0.0,japan,DMEM +10%FBS,Carcinoma,intestinal_adenocarcinoma,NS,,gastric,,gastric_adenocarcinoma,,1818.0,387.6541767,IM95,ISTAD,Gastric:Carcinoma,2.09,Stomach,28.0,128n,1.0,,NS,NS,Adenocarcinoma,10mg/L insulin,61.1666666667
88,SRR8615842,20190224_PRJNA523380_SRR8615842,1.0,RNA-Seq,GCA_000001405.13,202,17320536258,NIBRI,PRJNA523380,SAMN10988103,Human,8482573671,IMR-32,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",neuroblastoma,primary,Caucasian,SRX5414558,Illumina HiSeq 2500,cell line,RNASeq-IMR32_AUTONOMIC_GANGLIA,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,IMR32_AUTONOMIC_GANGLIA,cell culture,male,SRP186687,autonomic_ganglia,2019-02-24T00:13:00Z,2019-02-24,1.0,ccle_broad_2019,IMR32_AUTONOMIC_GANGLIA,CCLE,Peripheral Nervous System,Neuroblastoma,NIBRI,,ACH-000310,neuroblastoma,,0.281,,0.0,,,Neuroblastoma,NS,NS,,peripheral_nervous_system,MYCN_amp,neuroblastoma,,106.0,100.7506738,IMR-32,NBL,PNET:Neuroblastoma,2.21,Autonomic_Ganglia,,,0.99,,NS,NS,,,3.53333333333
89,SRR8615843,20190224_PRJNA523380_SRR8615843,26.0,RNA-Seq,GCA_000001405.13,202,17859998670,DSMZ:IGR-39,PRJNA523380,SAMN10988096,Human,8199521183,IGR-39,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,primary,Caucasian,SRX5414557,Illumina HiSeq 2500,cell line,RNASeq-IGR39_SKIN,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,IGR39_SKIN,cell culture,male,SRP186687,skin,2019-02-24T00:15:00Z,2019-02-24,1.0,ccle_broad_2019,IGR39_SKIN,CCLE,Melanoma,Cutaneous Melanoma,DSMZ,Adherent,ACH-000550,Skin Cancer,40.2,0.6213,5% DMSO,0.0,,DMEM+15%FBS,Malignant_Melanoma,NS,NS,,skin,,melanoma,,380.0,,IGR-39,SKCM,Skin:Melanoma,1.49,Skin,7.0,130c,1.0,,upper_leg,NS,Melanoma,,12.7333333333
90,SRR8615844,20190224_PRJNA523380_SRR8615844,47.0,RNA-Seq,GCA_000001405.13,202,17236340234,NCI/DCTD,PRJNA523380,SAMN10988218,Human,9002859923,IGROV1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414556,Illumina HiSeq 2500,cell line,RNASeq-IGROV1_OVARY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,IGROV1_OVARY,cell culture,female,SRP186687,ovary,2019-02-24T00:14:00Z,2019-02-24,1.0,ccle_broad_2019,IGROV1_OVARY,CCLE,Ovarian Cancer,Mixed Ovarian Carcinoma,NCI/DCTD,,ACH-000966,ovarian_cancer,43.3,0.1248,5% DMSO,0.0,,RPMI-1640 + 10% FBS,Carcinoma,adenocarcinoma,NS,,ovary,,ovary_adenocarcinoma,mixed_endometrioid_clear_cell,3072.0,633.1090359,IGROV1,MXOV,Ovary:Carcinoma,2.0,Ovary,19.0,126,1.0,,NS,NS,"Adenocarcinoma, mixed",,102.566666667
91,SRR8615845,20190224_PRJNA523380_SRR8615845,42.0,RNA-Seq,GCA_000001405.13,202,15543376214,Unknown,PRJNA523380,SAMN10987998,Human,7644779226,IGR-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,metastasis,Caucasian,SRX5414555,Illumina HiSeq 2500,cell line,RNASeq-IGR1_SKIN,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,IGR1_SKIN,cell culture,male,SRP186687,skin,2019-02-24T00:12:00Z,2019-02-24,1.0,ccle_broad_2019,IGR1_SKIN,CCLE,Melanoma,Cutaneous Melanoma,,Epithelial adherent,ACH-000882,,46.3,0.5209,5% DMSO,1.0,,DMEM + 10% FBS,Malignant_Melanoma,NS,NS,,skin,,melanoma,,1157.0,250.6880546,IGR-1,SKCM,Skin:Melanoma,3.23,Skin,30.0,128n,1.0,lymph_node,NS,NS,Melanoma,,38.7666666667
92,SRR8615846,20190224_PRJNA523380_SRR8615846,26.0,RNA-Seq,GCA_000001405.13,202,19755241248,NIBRI,PRJNA523380,SAMN10988387,Human,9730372244,IGR-37,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,metastasis,Caucasian,SRX5414554,Illumina HiSeq 2500,cell line,RNASeq-IGR37_SKIN,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,IGR37_SKIN,cell culture,male,SRP186687,skin,2019-02-24T00:14:00Z,2019-02-24,1.0,ccle_broad_2019,IGR37_SKIN,CCLE,Melanoma,Cutaneous Melanoma,NIBRI,,ACH-000650,Skin Cancer,39.4,0.7139,,0.0,,,Malignant_Melanoma,NS,NS,,skin,,melanoma,,373.0,128.2141157,IGR-37,SKCM,Skin:Melanoma,1.76,Skin,1.0,130n,1.0,lymph_node,NS,NS,Melanoma,,12.4666666667
93,SRR8615847,20190224_PRJNA523380_SRR8615847,53.0,RNA-Seq,GCA_000001405.13,202,17897567842,NIBRI,PRJNA523380,SAMN10988182,Human,8772942273,HuTu 80,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,African_american,SRX5414553,Illumina HiSeq 2500,cell line,RNASeq-HUTU80_SMALL_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUTU80_SMALL_INTESTINE,cell culture,male,SRP186687,small_intestine,2019-02-24T00:16:00Z,2019-02-24,1.0,ccle_broad_2019,HUTU80_SMALL_INTESTINE,CCLE,Small Bowel Cancer,Small Intestinal Carcinoma,NIBRI,,ACH-000538,,,0.0304,,0.0,,,Carcinoma,adenocarcinoma,NS,,gastric,,duodenal_adenocarcinoma,,230.0,129.2237006,HuTu 80,SIC,,1.99,Small_Intestine,,,1.0,,duodenum,NS,Duodenal Adenocarcinoma,,7.96666666667
94,SRR8615848,20190224_PRJNA523380_SRR8615848,68.0,RNA-Seq,GCA_000001405.13,202,19202940524,RIKEN:IA-LM,PRJNA523380,SAMN10987936,Human,9600226230,IA-LM,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (large_cell_carcinoma),metastasis,Asian,SRX5414552,Illumina HiSeq 2500,cell line,RNASeq-IALM_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,IALM_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:19:00Z,2019-02-24,1.0,ccle_broad_2019,IALM_LUNG,CCLE,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,RIKEN,ADHERENT EPITHELIAL;,ACH-000672,,143.2,0.6777,5% DMSO,1.0,japan,HAMSF10+ 10% FBS,Carcinoma,large_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_large_cell,474.0,196.5950713,IA-LM,LCLC,Lung:NSCLC_Large_Cell,2.47,Lung,34.0,130c,1.0,skin,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma",,15.7666666667
95,SRR8615849,20190224_PRJNA523380_SRR8615849,26.0,RNA-Seq,GCA_000001405.13,202,16625457692,ATCC:HuT 102,PRJNA523380,SAMN10987657,Human,8192109983,HuT 102,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (mycosis_fungoides-Sezary_syndrome),primary,African_american,SRX5414551,Illumina HiSeq 2500,cell line,RNASeq-HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-24T00:09:00Z,2019-02-24,1.0,ccle_broad_2019,HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,ATCC,suspension,ACH-000612,mycosis_fungoides,,0.0232,5% DMSO,0.0,,RPMI+10%FBS,Lymphoid_Neoplasm,mycosis_fungoides-Sezary_syndrome,NS,,lymphocyte,,lymphoma_unspecified,t_cell,117.0,135.5808971,HuT 102,TLL,,2.0,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,skin,NS,T-cell,,3.93333333333
96,SRR8615850,20190224_PRJNA523380_SRR8615850,53.0,RNA-Seq,GCA_000001405.13,202,16319897948,NIBRI,PRJNA523380,SAMN10987600,Human,8005949868,HuT 78,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (mycosis_fungoides-Sezary_syndrome),primary,Caucasian,SRX5414550,Illumina HiSeq 2500,cell line,RNASeq-HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue,2019-02-24T00:09:00Z,2019-02-24,1.0,ccle_broad_2019,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCLE,Mature T and NK Neoplasms,Mycosis Fungoides,NIBRI,,ACH-000509,sezary_syndrome,,0.4604,,0.0,,,Lymphoid_Neoplasm,mycosis_fungoides-Sezary_syndrome,NS,,lymphocyte,,non_hodgkin_lymphoma,t_cell_cutaneous,163.0,118.2175686,HuT 78,MYCF,Lymphoma:NH_T_cell,1.88,Haematopoietic_And_Lymphoid_Tissue,,,1.0,,skin,NS,"T-cell, Non-Hodgkins, Cutaneous",,5.33333333333
97,SRR8615851,20190224_PRJNA523380_SRR8615851,,RNA-Seq,GCA_000001405.13,202,19369435186,Unknown,PRJNA523380,SAMN10988407,Human,10356092143,SLR 26,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (renal_cell_carcinoma),primary,Caucasian,SRX5414549,Illumina HiSeq 2500,cell line,RNASeq-SLR26_KIDNEY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SLR26_KIDNEY,cell culture,Unknown,SRP186687,kidney,2019-02-24T00:23:00Z,2019-02-24,1.0,ccle_broad_2019,SLR26_KIDNEY,collaborator,Renal Cell Carcinoma,Renal Cell Carcinoma,,,ACH-000600,,,0.7093,,0.0,,,Carcinoma,renal_cell_carcinoma,NS,,kidney,,renal_cell_carcinoma,,185.0,128.6331408,SLR 26,RCC,,1.83,Kidney,,,1.0,,NS,NS,Renal Cell Carcinoma,,6.16666666667
98,SRR8615852,20190224_PRJNA523380_SRR8615852,,RNA-Seq,GCA_000001405.13,202,19868104506,Garraway Lab,PRJNA523380,SAMN10989593,Human,10676760329,SNB75,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma,primary,Caucasian,SRX5414548,Illumina HiSeq 2500,cell line,RNASeq-SNB75_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SNB75_CENTRAL_NERVOUS_SYSTEM,cell culture,Unknown,SRP186687,central_nervous_system,2019-02-24T00:13:00Z,2019-02-24,1.0,ccle_broad_2019,SNB75_CENTRAL_NERVOUS_SYSTEM,CCLE,Glioma,"High-Grade Glioma, NOS",Garraway Lab,Adherent,ACH-000504,,54.0,0.4875,5% DMSO,,,RPMI-1640+ 5% FBS,Glioma,NS,NS,,central_nervous_system,,glioma,,251.0,106.3647836,SNB75,HGGNOS,CNS:Glioma_HighGrade,,Central_Nervous_System,,,,,brain,NS,Glioma,,8.36666666667
99,SRR8615853,20190224_PRJNA523380_SRR8615853,53.0,RNA-Seq,GCA_000001405.13,202,16496135474,Unknown,PRJNA523380,SAMN10987793,Human,8280809991,SW 900,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Caucasian,SRX5414547,Illumina HiSeq 2500,cell line,RNASeq-SW900_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW900_LUNG,cell culture,male,SRP186687,lung,2019-02-24T00:09:00Z,2019-02-24,1.0,ccle_broad_2019,SW900_LUNG,CCLE,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,,Adherent epithelial,ACH-000669,,,0.5544,5% DMSO,1.0,,L15+10%FBS,Carcinoma,squamous_cell_carcinoma,NS,,lung,,NSCLC,NSCLC_squamous,489.0,144.2755307,SW 900,LUSC,Lung:NSCLC_Squamous,2.72,Lung,,,1.0,,NS,NS,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",,16.7666666667
100,SRR8615856,20190224_PRJNA523380_SRR8615856,81.0,RNA-Seq,GCA_000001405.13,202,14697942786,NIBRI,PRJNA523380,SAMN10988334,Human,7420084865,SW948,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414544,Illumina HiSeq 2500,cell line,RNASeq-SW948_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,SW948_LARGE_INTESTINE,cell culture,female,SRP186687,large_intestine,2019-02-24T00:12:00Z,2019-02-24,1.0,ccle_broad_2019,SW948_LARGE_INTESTINE,CCLE,Colorectal Cancer,Colorectal Adenocarcinoma,NIBRI,,ACH-000680,,,0.588,,1.0,,,Carcinoma,adenocarcinoma,NS,,colorectal,,colorectal_adenocarcinoma,,438.0,145.6289472,SW948,COADREAD,Colorectal:Carcinoma,2.95,Large_Intestine,20.0,130c,1.0,,colon,NS,Adenocarcinoma,,15.0333333333
101,SRR8615858,20190224_PRJNA523380_SRR8615858,81.0,RNA-Seq,GCA_000001405.13,202,17361721028,ATCC:T24,PRJNA523380,SAMN10987918,Human,8686260713,T24,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,Caucasian,SRX5414542,Illumina HiSeq 2500,cell line,RNASeq-T24_URINARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,T24_URINARY_TRACT,cell culture,female,SRP186687,urinary_tract,2019-02-24T00:14:00Z,2019-02-24,1.0,ccle_broad_2019,T24_URINARY_TRACT,CCLE,Bladder Cancer,Bladder Urothelial Carcinoma,ATCC,Adherent epithelial,ACH-000018,transitional_cell_carcinoma,38.8,0.2807,5% DMSO,2.0,,McCoy's 5A +10%,Carcinoma,transitional_cell_carcinoma,NS,,urinary_tract,,bladder_carcinoma,,201.0,94.67528958,T24,BLCA,Bladder:Carcinoma,3.65,Urinary_Tract,37.0,130n,0.98,,bladder,NS,Carcinoma,,6.9
